,loss,accuracy,val_loss,val_accuracy
29,2.0157625675201416,0.28262296319007874,1.954108476638794,0.30628272891044617
30,2.0018038749694824,0.3016393482685089,1.947866439819336,0.3141361176967621
31,2.020186185836792,0.2800000011920929,1.9759687185287476,0.2958115041255951
32,2.0013768672943115,0.3016393482685089,1.9491461515426636,0.3298429250717163
33,1.9681164026260376,0.30426228046417236,1.9389774799346924,0.31675392389297485
34,1.9860204458236694,0.300327867269516,1.9275015592575073,0.32460734248161316
35,1.972938060760498,0.30950820446014404,1.9300214052200317,0.3324607312679291
36,1.9482818841934204,0.3206557333469391,1.9338586330413818,0.3193717300891876
37,1.9406766891479492,0.32131147384643555,1.9287456274032593,0.3403141498565674
38,1.9412418603897095,0.3134426176548004,1.904026746749878,0.3219895362854004
39,1.9094229936599731,0.3206557333469391,1.9225513935089111,0.3219895362854004
40,1.927815556526184,0.3206557333469391,1.927293062210083,0.3298429250717163
41,1.9135918617248535,0.3232786953449249,1.9339838027954102,0.3324607312679291
42,1.894189715385437,0.32655736804008484,1.8911463022232056,0.35078534483909607
43,1.8865543603897095,0.3390164077281952,1.8749175071716309,0.36125653982162476
44,1.8878871202468872,0.32786884903907776,1.9164918661117554,0.3298429250717163
45,1.8709923028945923,0.3455737829208374,1.8957724571228027,0.3324607312679291
46,1.8535364866256714,0.3462294936180115,1.905226469039917,0.3324607312679291
47,1.8451141119003296,0.3455737829208374,1.8934296369552612,0.3481675386428833
48,1.853150725364685,0.34295082092285156,1.8741421699523926,0.35340315103530884
49,1.8160202503204346,0.35147541761398315,1.9061825275421143,0.3141361176967621
50,1.8235628604888916,0.35344260931015015,1.8628219366073608,0.32722511887550354
51,1.8121429681777954,0.3488524556159973,1.881626844406128,0.3403141498565674
52,1.8333327770233154,0.3462294936180115,1.8748536109924316,0.37958115339279175
53,1.7790231704711914,0.3540983498096466,1.8593398332595825,0.3193717300891876
54,1.7956510782241821,0.34688523411750793,1.849746823310852,0.35078534483909607
55,1.768345594406128,0.3967213034629822,1.897707462310791,0.3219895362854004
56,1.7598744630813599,0.3613114655017853,1.864575743675232,0.34554973244667053
57,1.7582292556762695,0.37508195638656616,1.8500580787658691,0.3376963436603546
58,1.7178839445114136,0.3862295150756836,1.8565843105316162,0.3638743460178375
59,1.7292331457138062,0.38885244727134705,1.8737351894378662,0.37172773480415344
60,1.7299586534500122,0.3947541117668152,1.8669977188110352,0.35340315103530884
61,1.7169907093048096,0.3809836208820343,1.855054259300232,0.35340315103530884
62,1.68379545211792,0.4098360538482666,1.8533830642700195,0.35078534483909607
63,1.6641982793807983,0.4078688621520996,1.868232011795044,0.3638743460178375
64,1.689597725868225,0.3980327844619751,1.8657852411270142,0.33507853746414185
65,1.6773617267608643,0.40262293815612793,1.8733679056167603,0.34554973244667053
66,1.63014554977417,0.43081966042518616,1.8967443704605103,0.31675392389297485
67,1.639134407043457,0.42098361253738403,1.8862725496292114,0.3664921522140503
68,1.6165273189544678,0.40852460265159607,1.864719271659851,0.3324607312679291
69,1.6172772645950317,0.4183606505393982,1.872884750366211,0.3376963436603546
70,1.5798656940460205,0.44262295961380005,1.837722659111023,0.3743455410003662
71,1.5547921657562256,0.44590163230895996,1.8995722532272339,0.34554973244667053
72,1.5548615455627441,0.44786885380744934,1.8485321998596191,0.35340315103530884
73,1.5544652938842773,0.43934425711631775,1.9296156167984009,0.30890053510665894
74,1.517717719078064,0.45639345049858093,1.9222471714019775,0.3298429250717163
75,1.484307885169983,0.47999998927116394,1.864535927772522,0.358638733625412
76,1.5003575086593628,0.4649180471897125,1.846633791923523,0.35340315103530884
77,1.4888375997543335,0.4688524603843689,1.906203031539917,0.358638733625412
78,1.459658145904541,0.4701639413833618,1.893850326538086,0.36910995841026306
79,1.4166979789733887,0.5160655975341797,1.9111583232879639,0.3481675386428833
80,1.434300422668457,0.47803279757499695,1.899341344833374,0.35078534483909607
81,1.4039298295974731,0.5022950768470764,2.024470567703247,0.3481675386428833
82,1.37808096408844,0.5101639628410339,1.8868414163589478,0.3638743460178375
83,1.3224132061004639,0.5285245776176453,1.9314353466033936,0.34554973244667053
84,1.3374078273773193,0.5232787132263184,1.893625020980835,0.37958115339279175
85,1.2931411266326904,0.5449180603027344,2.03668475151062,0.33507853746414185
86,1.2728569507598877,0.5514754056930542,1.9905338287353516,0.34554973244667053
87,1.2936540842056274,0.5049180388450623,1.976416826248169,0.3664921522140503
88,1.2192713022232056,0.5645901560783386,2.0116472244262695,0.3560209572315216
89,1.209550142288208,0.577704906463623,1.9470371007919312,0.39528796076774597
90,1.2168065309524536,0.5691803097724915,2.004591464996338,0.358638733625412
91,1.1440775394439697,0.575737714767456,2.001739740371704,0.34554973244667053
92,1.1287091970443726,0.6019672155380249,2.0014002323150635,0.3481675386428833
93,1.121626615524292,0.5973770618438721,2.1997663974761963,0.36125653982162476
94,1.1619834899902344,0.5888524651527405,1.9605096578598022,0.36910995841026306
95,1.0770785808563232,0.6118032932281494,2.058870553970337,0.3821989595890045
96,1.038397192955017,0.620327889919281,2.145918607711792,0.3560209572315216
97,1.05250084400177,0.6163934469223022,2.1024553775787354,0.3743455410003662
98,0.9752241373062134,0.6531147360801697,2.3374247550964355,0.31675392389297485
99,0.9631032943725586,0.6524590253829956,2.298116445541382,0.358638733625412
